Ticker,shortName,sector,industry,marketCap,currency,trailingPE,forwardPE,priceToBook,returnOnEquity,grossMargins,operatingMargins,revenueGrowth,earningsGrowth,lastPrice,asOfDate
2376.TW,GIGA-BYTE TECHNOLOGY CO,Technology,Computer Hardware,193932869632.0,TWD,18.404324,14.717844,3.4047208,0.24437,0.11003,0.06448,0.192,0.412,289.5,2025-08-11
2377.TW,MICRO-STAR INTERNATIONAL CO,Technology,Computer Hardware,122926546944.0,TWD,22.949526,9.7848015,2.4715896,0.09197,0.11088,0.03365,0.314,-0.362,145.5,2025-08-11
2379.TW,REALTEK SEMICONDUCTOR CORP,Technology,Semiconductors,273355980800.0,TWD,16.455696,16.542519,6.025799,0.36409,0.5065,0.14001,0.367,0.511,533.0,2025-08-11
2380.TW,AVISION INC,Technology,Computer Hardware,856115136.0,TWD,,,2.0194275,-0.68404,0.15113,0.027190002,-0.243,-0.333,3.95,2025-08-11
2382.TW,QUANTA COMPUTER,Technology,Computer Hardware,1117810851840.0,TWD,16.889925,15.650296,5.795827,0.35954,0.07774,0.05065,0.876,0.597,290.0,2025-08-11
2383.TW,ELITE MATERIAL CO,Technology,Electronic Components,407107436544.0,TWD,34.040672,37.85644,11.181784,0.3722,0.29192,0.20631,0.457,0.371,1155.0,2025-08-11
2385.TW,CHICONY ELECTRONICS,Technology,Computer Hardware,94216806400.0,TWD,11.6911125,10.4471855,2.6558733,0.21608,0.19081,0.07829,-0.007,-0.13,135.5,2025-08-11
2387.TW,SUNREX TECHNOLOGY,Technology,Computer Hardware,8389134848.0,TWD,5.6007752,4.8273945,0.7610069,0.12725,0.16354999,0.05154,-0.063,-0.043,43.35,2025-08-11
2388.TW,VIA TECHNOLOGIES,Technology,Semiconductors,31724818432.0,TWD,29.585493,,1.453037,0.055419996,0.24274,-0.13828,-0.05,-0.865,57.1,2025-08-11
2390.TW,EVERSPRING INDUSTRY,Industrials,Security & Protection Services,2061023360.0,TWD,,,0.8429843,-0.00649,0.24378,0.00017000001,0.218,,10.7,2025-08-11
2392.TW,CHENG UEI PRECISION INDUSTRY CO,Technology,Electronic Components,26843791360.0,TWD,18.89251,12.340426,1.038682,0.05881,0.13491,0.04681,0.127,-0.671,58.0,2025-08-11
2393.TW,EVERLIGHT ELECTRONICS CO,Technology,Electronic Components,29662992384.0,TWD,10.790323,12.59887,1.4141372,0.14288999,0.30299,0.12422,0.025,-0.212,66.9,2025-08-11
2395.TW,ADVANTECH CO LTD,Technology,Computer Hardware,275735314432.0,TWD,28.790613,26.083403,5.774592,0.20177001,0.40719002,0.1751,0.218,-0.062,319.0,2025-08-11
2397.TW,DFI,Technology,Computer Hardware,8792755200.0,TWD,18.417267,15.867768,2.6931305,0.12321,0.27782,0.07667,0.338,0.382,76.8,2025-08-11
2399.TW,BIOSTAR MICROTEC INTL,Technology,Computer Hardware,3348279808.0,TWD,,62.66666,1.5324421,-0.0069,0.07753,-0.05519,-0.206,-0.677,18.8,2025-08-11
2401.TW,SUNPLUS TECHNOLOGY,Technology,Semiconductors,11356794880.0,TWD,,9.60199,1.318306,0.02961,0.48375,0.014579999,0.145,,19.3,2025-08-11
2402.TW,ICHIA TECHNOLOGIES INC,Technology,Electronic Components,14453477376.0,TWD,16.918818,15.865051,1.9900172,0.12387,0.18716998,0.07621,0.22,0.923,45.85,2025-08-11
2404.TW,UNITED INTEGRATION SERVICES CO ,Industrials,Engineering & Construction,181959393280.0,TWD,26.663,39.255363,16.067583,0.65046996,0.20676,0.19042999,-0.06,0.554,970.0,2025-08-11
2405.TW,SHUTTLE INC,Technology,Computer Hardware,6301885952.0,TWD,,,1.7375249,-0.00212,0.41005,-0.031170001,-0.024,-0.849,18.35,2025-08-11
2406.TW,GIGASTORAGE CORP,Technology,Solar,7329128960.0,TWD,,,1.9204135,-0.12722999,0.054330003,-0.19936001,-0.382,,20.8,2025-08-11
2408.TW,NANYA TECHNOLOGY CORPORATION,Technology,Semiconductors,135719985152.0,TWD,,38.086956,0.82821214,,-0.11321,-0.42761,0.061,,43.8,2025-08-11
2409.TW,AUO CORPORATION,Technology,Electronic Components,90187841536.0,TWD,24.387754,32.297295,0.6111907,0.03841,0.11134,0.02172,-0.068,,11.95,2025-08-11
2412.TW,CHUNGHWA TELECOM,Communication Services,Telecom Services,1051433566208.0,TWD,27.904564,27.116936,2.8461993,0.10469,0.36602002,0.22114,0.048,0.035,134.5,2025-08-11
2413.TW,UNIVERSAL MICROELECTRONICS,Technology,Electronic Components,2540812032.0,TWD,,,1.4269366,-0.077410005,0.13597,-0.037920002,0.07,,19.95,2025-08-11
2414.TW,UNITECH COMPUTER CO LTD,Technology,Computer Hardware,6792911872.0,TWD,13.680782,,2.3020005,0.13626,0.08125,0.025840001,0.339,0.283,42.0,2025-08-11
2415.TW,CX TECH CORPN,Industrials,Metal Fabrication,2168999936.0,TWD,21.327435,,1.1972182,0.0321,0.24363,0.0937,-0.096,-0.031,24.1,2025-08-11
2417.TW,AVERMEDIA TECHNOLOGIES INC,Technology,Computer Hardware,5740335104.0,TWD,,,1.9817427,0.00389,0.57462,-0.08329,0.004,,42.55,2025-08-11
2419.TW,HITRON TECHNOLOGY,Technology,Communication Equipment,7036841984.0,TWD,,24.60674,1.5366265,0.01071,0.18327999,-0.01291,-0.019,,21.9,2025-08-11
2420.TW,ZIPPY TECHNOLOGY CORP,Industrials,Electrical Equipment & Parts,9082614784.0,TWD,14.441748,14.441748,2.2206464,0.15732999,0.47390997,0.26487,-0.027,-0.187,59.5,2025-08-11
2421.TW,SUNONWEALTH ELECTRIC MACHINE IN,Industrials,Specialty Industrial Machinery,36384088064.0,TWD,22.399328,17.991913,5.0108852,0.22715001,0.29677,0.15326999,0.268,-0.012,133.5,2025-08-11
2423.TW,GOOD WILL INSTRUMENT,Technology,Scientific & Technical Instruments,6773695488.0,TWD,18.98374,16.859205,2.4079614,0.13929,0.51523,0.14523,-0.0,0.1,46.7,2025-08-11
2424.TW,LUNG HWA ELECTRONICS CO,Technology,Consumer Electronics,3506534400.0,TWD,,,11.842364,-0.40451,0.06384,-0.14239,2.066,,60.1,2025-08-11
2425.TW,CHAINTECH TECHNOLOGY CORPORATIO,Technology,Computer Hardware,3449839360.0,TWD,170.2381,,1.3798826,0.00738,0.07081,-0.00815,0.201,-0.02,35.75,2025-08-11
2426.TW,TYNTEK CORP,Technology,Semiconductors,4780471296.0,TWD,63.4,12.991803,1.244797,0.02031,0.1308,-0.00459,0.09,,15.85,2025-08-11
2427.TW,MERCURIES DATA SYSTEM,Industrials,Business Equipment & Supplies,5761188864.0,TWD,21.62963,18.024693,1.7791859,0.088549994,0.33275002,0.11343,-0.268,0.025,29.2,2025-08-11
2428.TW,THINKING ELECTRONIC INDL,Technology,Electronic Components,19729401856.0,TWD,13.676731,12.021857,2.0530322,0.14506,0.39442003,0.27587998,0.054,-0.337,154.0,2025-08-11
2429.TW,ABONMAX CO LTD,Technology,Electronic Components,7182000128.0,TWD,,,8.215158,-0.24170999,0.043319996,-0.15,0.98,,84.0,2025-08-11
2430.TW,TSANN KUEN ENTERPRISE CO,Consumer Cyclical,Specialty Retail,2809039872.0,TWD,16.4726,,0.6248376,0.03929,0.15116,0.01163,-0.07,-0.341,24.05,2025-08-11
2431.TW,LIEN CHANG ELECTRONIC ENTERPRIS,Technology,Electronic Components,1297845888.0,TWD,,,0.9772803,-0.045939997,-0.01555,-0.20208,0.152,,11.7,2025-08-11
2433.TW,HUXEN CORPORATION,Industrials,Business Equipment & Supplies,7101978624.0,TWD,15.030581,,2.1976304,0.12041,0.35576,0.13532,-0.005,-0.008,49.15,2025-08-11
2434.TW,MOSPEC SEMICONDUCTOR CORP,Technology,Semiconductors,1058200000.0,TWD,,,2.171932,-0.0602,0.11481,-1.26486,0.047,-0.718,28.6,2025-08-11
2436.TW,WELTREND SEMI-CONDUCTOR INC,Technology,Semiconductors,7935297536.0,TWD,38.760685,14.771987,2.338955,0.05752,0.30693,0.09274,0.196,-0.702,45.35,2025-08-11
2438.TW,ENLIGHT CORP,Industrials,Electrical Equipment & Parts,1666852736.0,TWD,,,3.7160287,-0.14939,0.23972,-0.20146999,0.545,,26.8,2025-08-11
2439.TW,MERRY ELECTRONICS CO,Technology,Consumer Electronics,29959610368.0,TWD,18.910257,13.578827,1.9377617,0.12166,0.12952,0.023629999,0.003,-0.995,118.0,2025-08-11
2440.TW,SPACE SHUTTLE HI-TECH CO,Industrials,Electrical Equipment & Parts,1732006528.0,TWD,,,1.3987192,-0.042579997,0.0376,0.00903,0.143,,12.45,2025-08-11
2441.TW,GREATEK ELECTRONICS INC,Technology,Semiconductor Equipment & Materials,35382222848.0,TWD,15.434242,10.761246,1.6138657,0.10574,0.21445999,0.18466,0.084,-0.341,62.2,2025-08-11
2442.TW,JEAN CO LTD,Real Estate,Real Estate - Development,6886366720.0,TWD,31.506023,,1.4407713,0.04066,0.31601998,0.16718,0.332,-0.561,26.15,2025-08-11
2444.TW,ABOCOM SYSTEMS INC,Technology,Communication Equipment,1147741056.0,TWD,,,1.2170167,-0.05131,0.115430005,-0.09359,-0.056,,11.3,2025-08-11
2449.TW,KING YUAN ELECTRONICS CO,Technology,Semiconductors,171183603712.0,TWD,33.816425,19.525803,3.5773606,0.111719996,0.34835,0.20815,0.224,2.135,140.0,2025-08-11
2450.TW,SENAO INTERNATIONAL CO LTD,Technology,Electronics & Computer Distribution,7708851712.0,TWD,17.254335,8.677325,1.2474926,0.07248,0.10722,0.0064700004,-0.016,-0.12,29.85,2025-08-11
2451.TW,TRANSCEND INFORMATION INC,Technology,Computer Hardware,41132044288.0,TWD,25.880758,16.9627,2.2830503,0.085930005,0.29572,0.24131,0.385,-0.412,95.5,2025-08-11
2453.TW,SYSCOM COMPUTER,Technology,Information Technology Services,5990000128.0,TWD,19.385115,,3.0010023,0.15554,0.25674,0.07422,0.053,0.046,59.9,2025-08-11
2454.TW,MEDIATEK INC,Technology,Semiconductors,2159680290816.0,TWD,20.73768,19.310247,5.7287087,0.27639,0.48652,0.19538,0.181,0.084,1355.0,2025-08-11
2455.TW,VISUAL PHOTONICS EPITAXY CO LTD,Technology,Semiconductor Equipment & Materials,27308259328.0,TWD,58.007812,28.891052,9.640979,0.15991999,0.37974998,0.17095,-0.184,-0.818,148.5,2025-08-11
2457.TW,PHIHONG TECHNOLOGY COMPANY LTD,Industrials,Electrical Equipment & Parts,10265863168.0,TWD,,,1.033603,-0.00017000001,0.24558,-0.11614,-0.036,,23.9,2025-08-11
2458.TW,ELAN MICROELECTRONICS CORP,Technology,Semiconductors,34072438784.0,TWD,13.251671,11.564626,3.6971447,0.26525998,0.49405998,0.25176,0.004,-0.202,119.0,2025-08-11
2459.TW,AUDIX CORP,Technology,Electronic Components,6683045376.0,TWD,11.980769,14.191344,1.1978927,0.09882,0.28642,0.102419995,-0.126,-0.069,62.3,2025-08-11
2460.TW,GEM TERMINAL INDUSTRIAL CO,Technology,Electronic Components,3317980160.0,TWD,,19.607843,1.7214667,-0.12182,0.05704,-0.104899995,0.137,,20.0,2025-08-11
2461.TW,K LASER TECHNOLOGY INC,Consumer Cyclical,Packaging & Containers,2909600768.0,TWD,11.888112,18.085106,0.91079557,0.062979996,0.23207001,0.028350001,-0.061,0.377,17.0,2025-08-11
2462.TW,TAIWAN LINE TEK ELECTRONIC,Technology,Consumer Electronics,3490848000.0,TWD,19.70339,7.908163,1.0776862,0.058280002,0.1302,0.01502,0.19,-0.522,23.25,2025-08-11
2464.TW,MIRLE AUTOMATION,Industrials,Specialty Industrial Machinery,12987718656.0,TWD,,11.672794,2.7310655,-0.00787,0.18732001,0.0016699999,-0.062,,63.5,2025-08-11
2465.TW,LEADTEK RESEARCH,Technology,Computer Hardware,5481674240.0,TWD,,,8.879521,-0.40794998,0.10669,0.03471,-0.127,,65.3,2025-08-11
2466.TW,COSMO ELECTRONICS,Technology,Electronic Components,12367628288.0,TWD,,,6.4286366,-0.02355,0.121879995,-0.28738,0.577,,71.3,2025-08-11
2467.TW,C SUN MANUFACTURING CO,Industrials,Specialty Industrial Machinery,23521083392.0,TWD,33.44086,,5.690343,0.16498,0.42193002,0.18061,0.119,0.096,155.5,2025-08-11
2468.TW,FORTUNE INFORMATION SYSTEMS COR,Technology,Information Technology Services,3791886336.0,TWD,57.05263,,2.9749165,0.0529,0.09712,0.02241,0.562,0.0,54.2,2025-08-11
2471.TW,ARES INTERNATIONAL (TAIWAN),Technology,Information Technology Services,2395353344.0,TWD,14.970413,16.81063,3.0542645,0.15399,0.40414003,0.17796,0.152,-0.889,50.6,2025-08-11
2472.TW,LELON ELECTRONICS,Technology,Electronic Components,12997592064.0,TWD,10.988858,10.12837,1.5299296,0.14654,0.31254998,0.18301001,0.23,0.136,78.9,2025-08-11
2474.TW,CATCHER TECHNOLOGY,Industrials,Metal Fabrication,131282321408.0,TWD,12.29556,14.730581,0.9958228,0.0471,0.3298,0.17791,0.088,,210.5,2025-08-11
2476.TW,G SHANK ENTERPRISE CO,Industrials,Specialty Industrial Machinery,17567637504.0,TWD,23.531075,,2.305053,0.11472999,0.31344,0.16646999,0.099,-0.969,83.3,2025-08-11
2477.TW,MEILOON INDUSTRIAL CO,Technology,Consumer Electronics,3425865472.0,TWD,13.40625,,0.7997763,0.05072,0.27395,0.0070599997,0.219,1.415,21.45,2025-08-11
2478.TW,TA-I TECHNOLOGY,Technology,Electronic Components,5973292544.0,TWD,15.0,5.7724137,0.8826693,0.06416,0.19236,0.10644,0.205,-0.054,41.85,2025-08-11
2480.TW,STARK TECHNOLOGY,Technology,Computer Hardware,18935699456.0,TWD,22.785624,21.859606,6.142719,0.27318,0.24172,0.1204,0.22,0.016,177.5,2025-08-11
2481.TW,PAN JIT INTERNATIONAL INC,Technology,Semiconductor Equipment & Materials,18704529408.0,TWD,18.541666,18.06273,1.3256602,0.07778,0.29549,0.07515,0.056,0.54,48.95,2025-08-11
2482.TW,UNIFORM INDUSTRIAL,Industrials,Business Equipment & Supplies,1448623872.0,TWD,,,1.3224317,-0.050219998,0.37075,-0.09531,-0.117,,18.6,2025-08-11
2483.TW,EXCEL CELL ELECTRONICS,Industrials,Electrical Equipment & Parts,2125433088.0,TWD,25.584417,,0.8469112,0.00302,0.11788,-0.08555,0.004,,19.7,2025-08-11
2484.TW,SIWARD CRYSTAL TECHNOLOGY CO,Technology,Electronic Components,3443493376.0,TWD,35.409836,,0.96648616,0.02637,0.18552,0.04304,0.253,,21.6,2025-08-11
2485.TW,ZINWELL,Technology,Communication Equipment,3844036864.0,TWD,,,0.7317369,-0.14328,-0.17697,-0.58383,-0.574,,12.1,2025-08-11
2486.TW,I-CHIUN PRECISION INDUSTRY CO,Technology,Electronic Components,18394349568.0,TWD,793.0,16.020203,3.6035628,0.00838,0.14226,0.00782,0.152,,79.3,2025-08-11
2488.TW,HANPIN ELECTRONIC,Technology,Consumer Electronics,3836292096.0,TWD,9.705882,,1.529976,0.16118,0.23966,0.12724,0.027,-0.232,47.85,2025-08-11
2489.TW,AMTRAN TECHNOLOGY,Industrials,Electrical Equipment & Parts,8874000384.0,TWD,13.05,130.5,0.6409312,0.068179995,0.09434,0.010930001,0.23,-0.618,13.05,2025-08-11
2491.TW,FORTUNE ORIENTAL COMPANY LIMITE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",820080000.0,TWD,,,1.1576755,-0.19790001,0.35997,-0.84855,-0.075,,10.0,2025-08-11
2492.TW,WALSIN TECHNOLOGY CORP,Technology,Electronic Components,39026802688.0,TWD,13.305785,4.631761,0.7926271,0.06386,0.18516001,0.0554,0.072,-0.026,80.5,2025-08-11
2493.TW,AMPOC FAR EAST CO,Technology,Semiconductor Equipment & Materials,15652960256.0,TWD,22.104404,,5.3988366,0.25771,0.32721,0.20034,0.077,0.077,135.5,2025-08-11
2495.TW,INFORTREND TECHNOLOGY INC,Technology,Computer Hardware,5676183552.0,TWD,10.024155,,1.2013664,0.12591,0.48664,0.057350002,-0.224,-0.289,20.75,2025-08-11
2496.TW,SUCCESS PRIME CORPORATION,Consumer Defensive,Education & Training Services,1310026752.0,TWD,9.927008,,1.5651613,0.15976,0.54303,0.15845,0.04,-0.099,68.0,2025-08-11
2497.TW,E-LEAD ELECTRONIC CO LTD,Consumer Cyclical,Auto Parts,5456880128.0,TWD,13.707165,14.521452,2.0522387,0.16549999,0.25862,0.07627,0.279,0.355,44.0,2025-08-11
2498.TW,HTC CORPORATION,Technology,Consumer Electronics,35246047232.0,TWD,23.826817,-34.120003,1.5894016,0.07285,0.38844,-1.20262,-0.093,,42.65,2025-08-11
2501.TW,CATHAY REAL ESTATE DEVELOPMENT ,Real Estate,Real Estate - Development,23249176576.0,TWD,18.915094,16.708332,0.8289919,0.03934,0.21314,0.06657,-0.27,-0.646,20.05,2025-08-11
2504.TW,GOLDSUN BUILDING MATERIALS CO L,Basic Materials,Building Materials,45662941184.0,TWD,9.948717,12.31746,1.6522591,0.16664,0.25604,0.20419,0.04,0.014,38.8,2025-08-11
2505.TW,KUOYANG CONSTRUCTION,Real Estate,Real Estate - Development,7468197376.0,TWD,21.483515,75.19231,0.71861786,0.0344,0.36982,0.23132999,3.255,2.6,19.55,2025-08-11
2506.TW,PACIFIC CONSTRUCTION,Real Estate,Real Estate - Development,3543248896.0,TWD,4.06639,,0.4722664,0.1126,0.47978002,0.30171,-0.399,,9.8,2025-08-11
2509.TW,CHAINQUI CONSTRUCTION DEVELOPME,Real Estate,Real Estate Services,2964059904.0,TWD,264.0,,0.7090294,0.00452,0.30674,-0.34504002,0.181,,13.2,2025-08-11
2511.TW,PRINCE HOUSING DEVELOPMENT CORP,Real Estate,Real Estate - Development,14863656960.0,TWD,30.53333,15.266665,0.591044,0.01812,0.28876,0.06527,-0.022,,9.16,2025-08-11
2514.TW,LONG BON INTERNATIONAL CO. LTD.,Industrials,Engineering & Construction,5550859776.0,TWD,7.4519234,,0.45429233,0.060060002,0.13528,0.066929996,-0.258,-0.586,15.5,2025-08-11
2515.TW,BES ENGINEERING,Industrials,Engineering & Construction,17299169280.0,TWD,23.541668,,0.77866596,0.03241,0.06401,0.03978,0.049,0.143,11.3,2025-08-11
2516.TW,NEW ASIA CONSTRUCTION & DEVELOP,Industrials,Engineering & Construction,3247089408.0,TWD,13.666668,,1.7534213,0.13727,0.03714,0.026630001,0.123,0.362,14.35,2025-08-11
2520.TW,KINDOM DEVELOPMENT CO LTD,Real Estate,Real Estate - Diversified,23408140288.0,TWD,4.486301,7.7514787,1.0081317,0.23753999,0.32602,0.14903,-0.018,-0.417,39.3,2025-08-11
2524.TW,KINGS TOWN CONSTRUCTION CO,Real Estate,Real Estate - Development,15962541056.0,TWD,4.9245067,24.651163,0.7419333,0.16312,0.44373,0.36064,1.122,1.777,42.4,2025-08-11
2527.TW,HUNG CHING DEVELOPMENT & CONSTR,Real Estate,Real Estate Services,7041290240.0,TWD,6.529126,,0.56520915,0.08214,0.24274999,0.08651,-0.588,,26.9,2025-08-11
2528.TW,CROWELL DEVELOPMENT CORP,Real Estate,Real Estate Services,12282935296.0,TWD,5.4738874,3.876712,1.7244531,0.35888,0.32275,0.14774,3760.1,,28.3,2025-08-11
2530.TW,DELPHA CONSTRUCTION CORP,Real Estate,Real Estate Services,24233652224.0,TWD,16.6763,3.270975,2.3841004,0.13883,0.40839002,0.22191,-0.787,-0.913,28.85,2025-08-11
2534.TW,HUNG SHENG CONSTRUCTION,Real Estate,Real Estate - Development,11168823296.0,TWD,14.935065,4.5275593,0.721546,0.04867,0.41262,0.28287,4.055,9.058,23.0,2025-08-11
2535.TW,DA-CIN CONSTRUCTION CO,Industrials,Engineering & Construction,15671487488.0,TWD,11.573896,,1.6914445,0.14139,0.12866999,0.054840002,0.469,-0.071,60.3,2025-08-11
2536.TW,HONG PU REAL ESTATE DEVELOPMENT,Real Estate,Real Estate - Development,9102325760.0,TWD,15.451978,20.877863,0.7584581,0.04621,0.22882,0.18165001,14.449,7.843,27.35,2025-08-11
2537.TW,WE & WIN DEVELOPMENT CO. LTD.,Real Estate,Real Estate - Development,3261054464.0,TWD,15.955883,,0.7636543,0.048109997,0.36990002,0.088549994,-0.858,,10.85,2025-08-11
2538.TW,KEE TAI PROPERTIES,Real Estate,Real Estate - Development,5338662400.0,TWD,41.206898,,0.89654136,0.020650001,0.32612,0.16351,0.501,-0.976,11.95,2025-08-11
2539.TW,SAKURA DEVELOPMENT CO,Real Estate,Real Estate - Development,68603392000.0,TWD,17.164179,,4.330091,0.28452998,0.4404,0.35076,3.246,2.922,69.0,2025-08-11
2540.TW,JSL CONSTRUCTION DEVELOPMENT,Real Estate,Real Estate Services,51698106368.0,TWD,35.627903,,3.1295962,0.09706,0.26409,0.03873,-0.088,-0.902,76.6,2025-08-11
2542.TW,HIGHWEALTH CONSTRUCTION CORP,Real Estate,Real Estate - Development,84882857984.0,TWD,14.929078,5.971631,1.6327955,0.121309996,0.35668,-0.05554,-0.787,-0.99,42.1,2025-08-11
2543.TW,HWANG CHANG GENERAL CONTRACTOR ,Industrials,Engineering & Construction,33035104256.0,TWD,12.918149,,3.3781583,0.34101,0.25524,0.11983,0.023,1.578,72.6,2025-08-11
2545.TW,HUANG HSIANG CONSTRUCTION,Real Estate,Real Estate - Diversified,14942571520.0,TWD,5.19815,,0.93376994,0.19184,0.43945998,0.35336,-0.403,-0.808,39.35,2025-08-11
2546.TW,KEDGE CONSTRUCTION CO,Industrials,Engineering & Construction,10546339840.0,TWD,12.168675,17.876106,1.8433181,0.21059,0.0949,0.061290003,0.524,1.075,80.8,2025-08-11
2547.TW,RADIUM LIFE TECH CO,Industrials,Conglomerates,11644762112.0,TWD,3.8527396,,0.9643408,0.20284,0.44872,0.17939,-0.073,,11.25,2025-08-11
2548.TW,HUAKU DEVELOPMENT CO. LTD.,Real Estate,Real Estate - Development,30386065408.0,TWD,21.912441,9.250973,1.5719787,0.073649995,0.35723,0.21475,0.162,0.118,95.1,2025-08-11
2597.TW,RUENTEX ENGINEERING & CONST. CO,Industrials,Engineering & Construction,52044931072.0,TWD,17.819149,,6.077649,0.33581,0.17905001,0.11773,0.157,0.387,167.5,2025-08-11
2601.TW,FIRST STEAMSHIP COMPANY LTD,Consumer Cyclical,Department Stores,5039381504.0,TWD,,,0.5969712,-0.05474,0.63069,-0.021879999,-0.104,,6.11,2025-08-11
2603.TW,EVERGREEN MARINE CORP(TAIWAN),Industrials,Marine Shipping,426416242688.0,TWD,2.8138528,5.681818,0.68644327,0.26861,0.39276,0.26263002,0.241,0.561,195.0,2025-08-11
2605.TW,SINCERE NAVIGATION CORP,Industrials,Marine Shipping,13872867328.0,TWD,23.7,9.257813,0.77999014,0.04571,0.22795,-0.01811,-0.126,-0.967,23.7,2025-08-11
2606.TW,U-MING MARINE TRANSPORT CORP,Industrials,Marine Shipping,45548519424.0,TWD,11.641469,10.037245,1.0885371,0.09814999,0.30242002,0.13949001,-0.107,-0.77,53.9,2025-08-11
2607.TW,EVERGREEN INTL STORAGE TRANSPOR,Industrials,Integrated Freight & Logistics,39750963200.0,TWD,12.71331,,1.0960073,0.09262,0.20255,0.13605,0.031,0.623,37.25,2025-08-11
2608.TW,KERRY TJ LOGISTICS COMPANY LTD,Industrials,Trucking,15737900032.0,TWD,16.201923,15.112108,1.2592953,0.084910005,0.17639999,0.106070004,0.017,-0.275,33.7,2025-08-11
2609.TW,YANG MING MARINE TRANSPORT CORP,Industrials,Marine Shipping,210922848256.0,TWD,3.3818588,6.2332306,0.6026741,0.19596,0.34348,0.15857,0.039,-0.172,60.4,2025-08-11
2610.TW,CHINA AIR LINES,Industrials,Airlines,126742478848.0,TWD,8.346614,15.518518,1.3850324,0.19545001,0.18094,0.11332,0.021,0.123,20.95,2025-08-11
2611.TW,TZE SHIN INTERNATIONAL CO LTD,Industrials,Marine Shipping,3052382208.0,TWD,,,1.2119164,0.0040599997,0.28746,0.047870003,0.003,,16.15,2025-08-11
2612.TW,CHINESE MARITIME TRANSPORT LTD,Industrials,Integrated Freight & Logistics,10296960000.0,TWD,9.137324,14.619719,0.7583174,0.08733,0.27601,0.21136999,0.21,0.861,51.9,2025-08-11
2613.TW,CHINA CONTAINER TERMINAL,Industrials,Marine Shipping,3775699200.0,TWD,29.673912,,1.194278,0.04077,0.16913,0.08085,0.004,0.533,27.3,2025-08-11
2614.TW,EASTERN MEDIA INTERNATIONAL COR,Industrials,Conglomerates,5138060288.0,TWD,11.376811,,1.2004894,0.08014,0.31778,0.028859999,-0.103,11.666,15.7,2025-08-11
2615.TW,WAN HAI LINES,Industrials,Marine Shipping,247221796864.0,TWD,4.8063283,8.414517,0.9051122,0.20964001,0.37325,0.24505,0.343,0.888,88.1,2025-08-11
2616.TW,SHAN LOONG TRANSPORTATION CO,Consumer Cyclical,Specialty Retail,1943784576.0,TWD,,,0.56208485,-0.15087,0.067090005,-0.09837,-0.443,,14.3,2025-08-11
2617.TW,TAIWAN NAVIGATION CO,Industrials,Marine Shipping,11746385920.0,TWD,10.427508,8.904761,0.7032719,0.06624,0.40964,0.34999,-0.094,-0.259,28.05,2025-08-11
2618.TW,EVA AIRWAYS,Industrials,Airlines,208997023744.0,TWD,6.98556,10.431267,1.8059639,0.27024,0.2508,0.15199,0.058,0.253,38.7,2025-08-11
2630.TW,AIR ASIA CO LTD,Industrials,Aerospace & Defense,10827944960.0,TWD,61.547623,74.927536,3.1210382,0.03921,0.08943,0.0367,-0.001,-0.222,51.7,2025-08-11
2633.TW,TAIWAN HIGH SPEED RAIL CORP,Industrials,Railroads,157604593664.0,TWD,25.045044,20.29197,2.1161604,0.08422,0.43555,0.42876,-0.0,-0.108,27.8,2025-08-11
2634.TW,AEROSPACE INDUSTRIAL DEVLPMT CO,Industrials,Aerospace & Defense,46434041856.0,TWD,58.690475,15.801282,2.5087783,0.087869994,0.08598,0.026300002,-0.287,-0.706,49.3,2025-08-11
2636.TW,T3EX GLOBAL HOLDINGS CORP,Industrials,Integrated Freight & Logistics,9957163008.0,TWD,7.8913045,7.4922605,1.1333656,0.13363,0.15416999,0.0343,-0.17,-0.113,72.6,2025-08-11
2637.TW,WISDOM MARINE LINES CO LIMITED,Industrials,Marine Shipping,46216445952.0,TWD,11.4471245,6.481092,29.186377,0.08745,0.29848,0.05709,-0.285,,61.7,2025-08-11
2642.TW,TAIWAN PELICAN EXPRESS CO LTD,Industrials,Integrated Freight & Logistics,2463048448.0,TWD,,35.833332,1.2366983,-0.03422,0.07537,-0.05791,-0.045,,25.8,2025-08-11
2645.TW,EVERGREEN AVIATION TECHNOLOGIES,Industrials,Airports & Air Services,62178787328.0,TWD,33.13373,28.970331,5.1340737,0.15765001,0.2022,0.19884,0.133,0.096,166.0,2025-08-11
2646.TW,STARLUX AIRLINES CO LTD,Industrials,Airlines,78678294528.0,TWD,49.339626,,2.581951,0.0656,0.20031999,0.106029995,0.4,0.027,26.15,2025-08-11
2701.TW,WAN HWA ENTERPRISE,Real Estate,Real Estate Services,5152537600.0,TWD,20.727272,,0.6016466,0.02932,0.80436,0.67004997,0.321,0.687,11.4,2025-08-11
2702.TW,HOTEL HOLIDAY GARDEN,Consumer Cyclical,Lodging,2028112128.0,TWD,71.666664,,0.59702873,0.00879,0.86931,0.08963,0.068,-0.264,12.9,2025-08-11
2704.TW,AMBASSADOR HOTEL,Consumer Cyclical,Lodging,15887765504.0,TWD,,40.849056,0.69101995,-0.03147,0.28667,0.089820005,0.065,,43.3,2025-08-11
2705.TW,LEOFOO DEVELOPMENT,Consumer Cyclical,Lodging,3223623936.0,TWD,73.26087,,0.66936797,0.0092,0.34502998,0.0029499999,0.023,,16.85,2025-08-11
